year,state,atkin05,gini,rmeandev,theil,top10,top1
1993,"Oregon",.2295692,.5487442,.7627452,.6487142,.3683397,.1216045
1993,"Pennsylvania",.2328043,.5488557,.7623695,.6719656,.3732811,.1270056
1993,"Rhode Island",.227013,.5394985,.7530833,.6365535,.3662131,.1187035
1993,"South Carolina",.2207947,.5377548,.7494183,.5963743,.3610403,.1060316
1993,"South Dakota",.2424156,.5800245,.7839212,.7615381,.3952906,.1469155
1993,"Tennessee",.2414208,.5612534,.7793776,.7184366,.384919,.1365266
1993,"Texas",.2581591,.6018867,.8368042,.772129,.4091789,.1444054
1993,"Utah",.2291297,.5580311,.771979,.6506202,.3630151,.1228734
1993,"Vermont",.2119928,.5421827,.7510993,.5537416,.3498049,.0998126
1993,"Virginia",.2271023,.5412441,.7556217,.6151398,.3707287,.1097555
1993,"Washington",.2254882,.5359083,.7394816,.6433946,.3660029,.1215743
1993,"West Virginia",.2093908,.5256147,.7275319,.5411181,.3458226,.0972121
1993,"Wisconsin",.2222473,.5345783,.7442157,.6256432,.3526663,.1181329
1993,"Wyoming",.250093,.5924537,.8124022,.7902492,.386063,.1539342
1994,"United States",.2506652,.5716429,.7948629,.7514685,.3980339,.1401304
1994,"Alabama",.2397177,.5520141,.7751181,.6936291,.3752146,.1276115
1994,"Alaska",.2529092,.6667863,.9334934,.6348801,.4039438,.1042047
1994,"Arizona",.2390231,.5608395,.7840602,.6867632,.3843212,.1270862
1994,"Arkansas",.2314262,.552142,.760085,.6698008,.3791074,.1240594
1994,"California",.2619812,.597558,.8296138,.7924932,.4151157,.1449608
1994,"Colorado",.2430054,.5649565,.7814257,.7145656,.3911732,.1328996
1994,"Connecticut",.2780235,.5872743,.8161659,.9130741,.4242792,.1448106
1994,"Delaware",.2292033,.5323625,.7495828,.639366,.3663874,.1158442
1994,"District of Columbia",.2845073,.6047221,.8414387,.9767268,.4596625,.1709606
1994,"Florida",.277294,.6027632,.8369933,.9144147,.4319256,.1749801
1994,"Georgia",.2436087,.5587788,.7831897,.7072992,.3900263,.1299074
1994,"Hawaii",.2121798,.5472587,.7555726,.5639989,.3603832,.1045485
1994,"Idaho",.226068,.5581819,.7706769,.6365179,.3657272,.1199927
1994,"Illinois",.2602719,.569189,.7950854,.8141093,.4054939,.1506091
1994,"Indiana",.2278754,.5383819,.753699,.64606,.3608381,.1199573
1994,"Iowa",.2143045,.5390068,.7490311,.5742612,.345743,.1049844
1994,"Kansas",.228075,.54636,.7606529,.6400864,.3676924,.1193411
1994,"Kentucky",.2277891,.547956,.7643893,.6302176,.3638472,.1157339
1994,"Louisiana",.2438114,.5742276,.8006984,.6979641,.3858631,.1287997
1994,"Maine",.214317,.5327258,.7382707,.5842026,.3510695,.1073554
1994,"Maryland",.2285418,.5395376,.7604992,.63516,.3687471,.1135951
1994,"Massachusetts",.2512655,.5688025,.7928069,.7691343,.4015025,.1404352
1994,"Michigan",.2391821,.5515433,.7749413,.6734932,.3729785,.121479
1994,"Minnesota",.2359824,.544808,.7531604,.695096,.3770739,.1310663
1994,"Mississippi",.2306816,.5553418,.7626568,.6461241,.3789724,.1162456
1994,"Missouri",.2376104,.5533397,.7726724,.69174,.3761451,.1294994
1994,"Montana",.2253283,.5760288,.7836974,.6221577,.3738855,.1131771
1994,"Nebraska",.2278633,.5564256,.770611,.649082,.3655478,.1217209
1994,"Nevada",.2757819,.5773214,.7970519,.9750695,.425182,.1943368
1994,"New Hampshire",.2304455,.5468327,.756516,.6631221,.3722173,.1244333
1994,"New Jersey",.2588382,.566977,.8001813,.7835364,.3993056,.1309544
1994,"New Mexico",.2254021,.5656381,.7828521,.5937003,.3707354,.1040638
1994,"New York",.280154,.5951452,.83069,.9299285,.4340332,.1680599
1994,"North Carolina",.2312156,.5351287,.7532248,.6607466,.3687884,.122322
1994,"North Dakota",.2109444,.5453999,.7523622,.539076,.351538,.0961128
1994,"Ohio",.2229673,.5280474,.7338495,.6389712,.3571077,.121667
1994,"Oklahoma",.2304757,.5647206,.778909,.6550007,.3745579,.1216608
1994,"Oregon",.2328316,.5487539,.7645841,.6609932,.3740568,.1229254
1994,"Pennsylvania",.2358707,.5496669,.7645554,.6830974,.3774244,.1278291
1994,"Rhode Island",.2296951,.5435213,.7592351,.6436921,.3703073,.1189913
1994,"South Carolina",.2259222,.5396115,.7559543,.6251409,.3638648,.1136274
1994,"South Dakota",.235473,.577172,.7827176,.7065387,.3877224,.1360484
1994,"Tennessee",.2419408,.5569695,.7767643,.718838,.3817152,.1357823
1994,"Texas",.2588405,.5948857,.8301334,.7769403,.4100415,.1441896
1994,"Utah",.2372869,.5600419,.7768939,.69194,.3744573,.130729
1994,"Vermont",.2144838,.5400683,.7510119,.5653967,.3504336,.1027809
1994,"Virginia",.2289981,.5386463,.7581611,.6242179,.3711988,.1104209
1994,"Washington",.230234,.5385166,.7457087,.6709474,.3711987,.1267192
1994,"West Virginia",.2114937,.5279063,.737162,.5445179,.3432944,.0956949
1994,"Wisconsin",.2269738,.5337736,.7438059,.6506698,.3594501,.1226962
1994,"Wyoming",.2528672,.5908943,.8126054,.8040563,.3876803,.156605
1995,"United States",.2588895,.5769982,.8029977,.7986339,.4081365,.1480348
1995,"Alabama",.2468181,.5565167,.7837535,.7315531,.3855782,.1352399
1995,"Alaska",.2572564,.6712271,.9409588,.6547981,.4084525,.1085078
1995,"Arizona",.2471216,.5644444,.78784,.7376954,.3954625,.1371248
1995,"Arkansas",.2341853,.5519454,.7654542,.6833038,.3797897,.1280235
1995,"California",.2753199,.6091976,.8502504,.8683673,.4298393,.1556488
1995,"Colorado",.249577,.5678722,.7916341,.7532912,.398331,.139195
1995,"Connecticut",.2975994,.5993622,.840037,1.02994,.4463606,.1522667
1995,"Delaware",.235211,.5389359,.7610911,.672701,.3750464,.1217013
1995,"District of Columbia",.2809726,.5953051,.8347924,.9462358,.4553272,.1543902
1995,"Florida",.2848808,.6050165,.8399796,.959775,.441942,.1805514
1995,"Georgia",.251515,.5644088,.7894177,.7494067,.4006012,.1366369
1995,"Hawaii",.2125297,.5325507,.7392272,.5635241,.3571395,.1026549
1995,"Idaho",.2332508,.562853,.7782599,.6756791,.3749536,.1282845
1995,"Illinois",.266753,.5738944,.8046758,.8512091,.4131685,.1529668
1995,"Indiana",.2298329,.5386498,.7528747,.6546459,.3656372,.1216526
1995,"Iowa",.2160586,.5334116,.7435251,.5861041,.3496365,.1082357
1995,"Kansas",.2363905,.5532461,.7673638,.6861566,.3793071,.1282229
1995,"Kentucky",.2334019,.5526118,.7724262,.6622539,.3697169,.1229055
1995,"Louisiana",.2486058,.5783992,.8097466,.7197757,.3916063,.1325231
1995,"Maine",.2168014,.5324506,.7410901,.592889,.3509405,.1098362
1995,"Maryland",.2345652,.5439303,.7671283,.6690063,.3740677,.1180511
1995,"Massachusetts",.2662701,.5770881,.8065273,.8584381,.4163073,.1499518
1995,"Michigan",.2431912,.5533175,.7809073,.696588,.3785955,.1254091
1995,"Minnesota",.24402,.5495676,.76538,.7421,.3870201,.1393167
1995,"Mississippi",.2359004,.5570942,.7709958,.6748845,.3827626,.1223261
1995,"Missouri",.2422946,.5558397,.7760682,.7156836,.3846427,.1336669
1995,"Montana",.2270834,.5815307,.7938917,.625938,.3749414,.1153026
1995,"Nebraska",.2346323,.5598327,.7765146,.6875722,.3744489,.1305866
1995,"Nevada",.2799789,.5868291,.8108706,1.002166,.4340723,.1986653
1995,"New Hampshire",.2383585,.550952,.7678479,.7070014,.3815801,.1322784
1995,"New Jersey",.2689513,.5742207,.8077871,.8443696,.4106742,.1345865
1995,"New Mexico",.2282101,.5657172,.7870838,.6081768,.370932,.1080487
1995,"New York",.2915532,.6050009,.8462294,.9946987,.4461957,.1727444
1995,"North Carolina",.23679,.5404126,.7606001,.6890738,.3797057,.1276126
1995,"North Dakota",.2164575,.5528727,.7643723,.5711617,.3559557,.104695
1995,"Ohio",.2281953,.5305913,.7362193,.6704987,.367485,.1280687
1995,"Oklahoma",.2289614,.5638716,.7805018,.6387094,.3711756,.1186665
1995,"Oregon",.23666,.5499926,.7651357,.68046,.380691,.1256039
1995,"Pennsylvania",.2451271,.5562752,.7707433,.7365177,.3895729,.1378928
1995,"Rhode Island",.2380974,.5477325,.7620401,.6949408,.380365,.1289807
1995,"South Carolina",.2337597,.5437263,.7650639,.666712,.3720454,.1227949
1995,"South Dakota",.2414588,.5813019,.7936798,.7414506,.3913648,.1439546
1995,"Tennessee",.2494514,.5611022,.783213,.7620087,.3942734,.1438915
1995,"Texas",.2665942,.5966241,.8335565,.8215572,.4194969,.1518297
1995,"Utah",.2473451,.5649675,.7824794,.7486978,.3877426,.1417417
1995,"Vermont",.2196457,.5487515,.7629364,.5890138,.3617175,.1084324
1995,"Virginia",.235009,.5431434,.7676786,.6579469,.3772116,.1163617
1995,"Washington",.2384429,.5462807,.7601182,.7174537,.3814278,.1355062
1995,"West Virginia",.2170034,.5320997,.7459114,.5730394,.3466473,.1010228
1995,"Wisconsin",.2309969,.5366772,.745102,.6728079,.3665463,.1270149
1995,"Wyoming",.2597188,.5966439,.8200317,.8396518,.3980053,.164151
1996,"United States",.2646504,.596405,.8202327,.859731,.4214345,.1584103
1996,"Alabama",.2438475,.576551,.7889057,.7414936,.3935801,.1391645
1996,"Alaska",.2388687,.6676378,.9102465,.6344284,.4025496,.1123474
1996,"Arizona",.2560385,.5810857,.7969606,.8179869,.4105307,.1538379
1996,"Arkansas",.2293472,.5722693,.771338,.6767172,.37985,.1288437
1996,"California",.281761,.6262594,.863664,.938215,.4423348,.1634853
1996,"Colorado",.2552726,.5812818,.8027098,.8081834,.4091334,.1464444
1996,"Connecticut",.3114337,.6213959,.8657395,1.131281,.4683545,.1577188
1996,"Delaware",.2439296,.5568575,.7761102,.7429643,.3882002,.135428
1996,"District of Columbia",.3021165,.6189548,.862385,1.079808,.4771586,.1663221
1996,"Florida",.2951601,.6269988,.8597206,1.044613,.4596526,.1917943
1996,"Georgia",.2563226,.5811314,.8032374,.7990589,.4116017,.1442099
1996,"Hawaii",.2160829,.549744,.7525723,.6005781,.3654615,.1112595
1996,"Idaho",.2360484,.5846893,.7868286,.7300663,.3883165,.1428536
1996,"Illinois",.2716007,.5909179,.8169457,.9053525,.4239523,.1584732
1996,"Indiana",.2290906,.5551265,.7587429,.677352,.3731834,.1282179
1996,"Iowa",.2152273,.5494201,.7472717,.6053697,.3597627,.114612
1996,"Kansas",.2353065,.5663049,.7737678,.7034774,.3856239,.1322117
1996,"Kentucky",.2298893,.5693959,.7751527,.6711943,.3780265,.1269917
1996,"Louisiana",.2520803,.6008035,.8180587,.7808932,.4074438,.1476483
1996,"Maine",.2187963,.5542636,.7512716,.6283502,.3632128,.1199026
1996,"Maryland",.2384933,.5629923,.7832688,.7111448,.3833243,.1233389
1996,"Massachusetts",.2740833,.5911252,.8161012,.9214746,.4268388,.1518813
1996,"Michigan",.2438907,.5679342,.7888354,.7362158,.3865072,.1354073
1996,"Minnesota",.2533557,.56917,.7834952,.8225825,.4029611,.1537313
1996,"Mississippi",.2315115,.5810632,.778313,.6855143,.3852689,.1292164
1996,"Missouri",.2440749,.5738091,.7805515,.7546878,.3951689,.143073
1996,"Montana",.217643,.6027128,.7998005,.6053154,.3737102,.1160435
1996,"Nebraska",.2372496,.5800117,.7845247,.7306554,.3884482,.1416088
1996,"Nevada",.2974568,.6072267,.832807,1.116741,.4542236,.2161152
1996,"New Hampshire",.2459014,.5677131,.7825008,.7731478,.3948424,.144957
1996,"New Jersey",.2761455,.5901917,.8254136,.906619,.4256443,.1375605
1996,"New Mexico",.2255012,.589937,.7972956,.6251141,.3813812,.1151175
1996,"New York",.3076497,.6312838,.8714866,1.116244,.4687332,.188278
1996,"North Carolina",.2414075,.5596451,.7677321,.7321764,.3914219,.1360587
1996,"North Dakota",.2138015,.5773118,.7776053,.5820515,.360391,.1104104
1996,"Ohio",.2291743,.5487544,.7419305,.700013,.3777019,.1353961
1996,"Oklahoma",.231223,.593335,.7984282,.6833611,.3852323,.1314844
1996,"Oregon",.2409211,.5684803,.7766696,.732913,.3931803,.1370952
1996,"Pennsylvania",.2495866,.5769342,.7898944,.7864074,.4024114,.1478709
1996,"Rhode Island",.2370462,.5615596,.7720502,.7078009,.3864537,.1312954
1996,"South Carolina",.2347634,.5647058,.7731255,.6944088,.3835955,.1299031
1996,"South Dakota",.2345575,.6037771,.8038269,.7243244,.3908635,.1437302
1996,"Tennessee",.2541407,.5847734,.7944102,.8162631,.409147,.1560456
1996,"Texas",.2710679,.6176891,.8441029,.879679,.43341,.1633735
1996,"Utah",.2489249,.5811765,.7886964,.7910343,.3996315,.1522747
1996,"Vermont",.2239538,.5667373,.7689055,.6402679,.3760744,.1207302
1996,"Virginia",.2455865,.5617102,.7832116,.7352,.3920676,.1306977
1996,"Washington",.2471858,.5643005,.7767504,.7883618,.395727,.1481596
1996,"West Virginia",.209099,.5514259,.7494023,.5600501,.3474629,.1025043
1996,"Wisconsin",.2329218,.5536206,.7571917,.7112022,.3769866,.1364512
1996,"Wyoming",.2774367,.6286375,.8404882,.9911389,.4293571,.2005178
1997,"United States",.2831772,.5878172,.8346774,.8279733,.4336472,.1713426
1997,"Alabama",.2538115,.5579444,.7967777,.6779183,.4029824,.1452001
1997,"Alaska",.3112563,.6066395,.8843297,.6945538,.3979929,.1152222
1997,"Arizona",.2602853,.5681037,.807007,.7450527,.4171807,.1580414
1997,"Arkansas",.2374385,.5534196,.7849854,.6228074,.3863859,.1330207
1997,"California",.2983296,.6190106,.8725113,.9114776,.4543606,.1848652
1997,"Colorado",.2743478,.575635,.8148376,.7840588,.4207855,.1601112
1997,"Connecticut",.3437989,.6287116,.8906035,1.119201,.4933899,.2345971
1997,"Delaware",.2631878,.5538889,.7903741,.7371444,.401571,.1512791
1997,"District of Columbia",.3157857,.6142794,.8810728,1.005461,.4932907,.2113246
1997,"Florida",.3110853,.61666,.8782781,1.011623,.4760303,.2118658
1997,"Georgia",.2706258,.5718789,.8193638,.7481787,.422884,.1545956
1997,"Hawaii",.226764,.540543,.7641298,.556908,.371053,.1149428
1997,"Idaho",.2461153,.566461,.7897428,.6690801,.3935743,.1436465
1997,"Illinois",.2938409,.5871438,.828392,.8689866,.4357337,.1772813
1997,"Indiana",.2474106,.5411529,.7700809,.6461141,.3817633,.1364043
1997,"Iowa",.2347046,.5394552,.7574081,.5931376,.3724576,.1247594
1997,"Kansas",.2543377,.5554017,.7879939,.6811439,.3963441,.1421053
1997,"Kentucky",.2461565,.5496633,.7808926,.6411395,.3898596,.1367937
1997,"Louisiana",.2710159,.576803,.8257501,.7523216,.419952,.1579052
1997,"Maine",.2388012,.5371834,.7587769,.6235701,.3796383,.1323089
1997,"Maryland",.2571665,.5539337,.7873402,.6881402,.3975455,.1368902
1997,"Massachusetts",.2952931,.5912973,.8367067,.8875925,.4437956,.1775625
1997,"Michigan",.2622459,.5570869,.7961017,.6991124,.3924392,.1421311
1997,"Minnesota",.2625515,.5572459,.7864425,.7233942,.4027126,.1509972
1997,"Mississippi",.243464,.5568983,.7958593,.6420446,.3905987,.137622
1997,"Missouri",.2575596,.5583215,.7925118,.7036455,.4032276,.1490529
1997,"Montana",.2424333,.5747238,.8129054,.6048832,.3823305,.1263933
1997,"Nebraska",.258105,.5646712,.7928249,.7184998,.4001154,.1511067
1997,"Nevada",.2966336,.5952395,.8311566,1.019589,.4570889,.2215442
1997,"New Hampshire",.2729917,.5660911,.7969264,.7960011,.4110213,.163458
1997,"New Jersey",.2965246,.5923144,.8456343,.8499872,.4426684,.1686773
1997,"New Mexico",.2475389,.570488,.8129922,.6299282,.3967984,.1274281
1997,"New York",.3300012,.6295541,.8909861,1.07973,.4828672,.2195727
1997,"North Carolina",.2513132,.5487839,.7838187,.6809072,.4037899,.1446273
1997,"North Dakota",.2271698,.5556167,.7864572,.5377172,.3686063,.112903
1997,"Ohio",.2459434,.5350196,.7539156,.665686,.389088,.1440912
1997,"Oklahoma",.249428,.5653786,.7989153,.6726506,.397757,.142997
1997,"Oregon",.2551355,.55821,.7915344,.6978008,.4033697,.1459317
1997,"Pennsylvania",.2700232,.5694834,.8071066,.7470225,.4133835,.1551597
1997,"Rhode Island",.262727,.5569867,.7939724,.7352288,.4055747,.1528284
1997,"South Carolina",.2457883,.5441424,.7782826,.6443207,.3941203,.1372281
1997,"South Dakota",.2721535,.5825871,.8168964,.8154294,.4096736,.1706903
1997,"Tennessee",.2672728,.5723014,.8072757,.7654031,.4201627,.1645083
1997,"Texas",.2928326,.6071939,.8651975,.8697929,.4493874,.1795255
1997,"Utah",.2692935,.5656728,.799866,.7621372,.4065893,.1574195
1997,"Vermont",.2469115,.5513997,.7778246,.6430374,.3913941,.1341166
1997,"Virginia",.2563652,.5560898,.7937975,.6846686,.3997228,.1373615
1997,"Washington",.2667943,.5645885,.7909746,.7779641,.4100739,.1641136
1997,"West Virginia",.2241754,.5213096,.7515022,.5350661,.3568051,.1111245
1997,"Wisconsin",.2521555,.5446331,.7717809,.6841547,.3872111,.1453121
1997,"Wyoming",.3225884,.617908,.8656025,1.128679,.4563282,.2313237
1998,"United States",.2915714,.5939157,.8409947,.877277,.4409627,.1793898
1998,"Alabama",.2575154,.5637066,.802922,.7046413,.4089994,.1503144
1998,"Alaska",.2894619,.5890368,.8537948,.6774484,.3887199,.1207167
1998,"Arizona",.2672892,.5737431,.8141005,.7829078,.4242013,.1644083
1998,"Arkansas",.2486212,.5612935,.7929609,.6907411,.4008502,.1472771
1998,"California",.3049831,.6219161,.8793648,.9488682,.4639907,.1905881
1998,"Colorado",.2847884,.5868105,.8273908,.8374327,.4319106,.1693511
1998,"Connecticut",.3542576,.6423057,.9120917,1.177425,.505554,.247499
1998,"Delaware",.26502,.5536692,.7870765,.7470885,.4025545,.1525499
1998,"District of Columbia",.3349854,.6288244,.9070379,1.124305,.510033,.2367151
1998,"Florida",.3179238,.6212419,.8839262,1.051198,.4823056,.217376
1998,"Georgia",.2785813,.5794128,.8283645,.7917897,.430036,.1614099
1998,"Hawaii",.2316724,.5579722,.7840108,.5754908,.3787045,.1202222
1998,"Idaho",.2476635,.574733,.7969713,.6777468,.3998756,.1468577
1998,"Illinois",.3030224,.5961503,.8437659,.9213053,.4462631,.1856932
1998,"Indiana",.2569909,.5522321,.7837829,.7042722,.3930931,.1482736
1998,"Iowa",.2392109,.5417463,.7639573,.6274974,.379218,.1330933
1998,"Kansas",.2577423,.5565043,.7897622,.702055,.3995966,.1459072
1998,"Kentucky",.252587,.5540887,.7864551,.6775742,.3982137,.1439935
1998,"Louisiana",.2680639,.5748845,.8214209,.7309514,.4185237,.1540943
1998,"Maine",.247831,.5624058,.7840936,.6768411,.3964224,.1451189
1998,"Maryland",.2669938,.5632622,.8009327,.7442802,.4103902,.147957
1998,"Massachusetts",.3086784,.6016508,.8528101,.9654124,.4595155,.195451
1998,"Michigan",.2713728,.5628743,.8005514,.7541477,.4007426,.152176
1998,"Minnesota",.2722993,.5635492,.7910776,.7849085,.409939,.1608962
1998,"Mississippi",.2475919,.5597465,.7995176,.667502,.3988287,.1429023
1998,"Missouri",.2654359,.565257,.8031335,.7532932,.4119576,.1581652
1998,"Montana",.2514877,.5926958,.8329269,.6512591,.4003569,.1364541
1998,"Nebraska",.2738443,.5776706,.812932,.8236767,.418094,.1721894
1998,"Nevada",.316299,.6137083,.8551359,1.144781,.4761782,.2445223
1998,"New Hampshire",.2765235,.5682209,.800911,.8118779,.4154049,.1643012
1998,"New Jersey",.3069152,.6016757,.8569551,.9044907,.4533252,.1838379
1998,"New Mexico",.2494279,.5715423,.8123305,.6393777,.4013883,.1306946
1998,"New York",.3398039,.6365147,.904994,1.136227,.4933013,.233982
1998,"North Carolina",.2569175,.55391,.792514,.7093355,.4098608,.1491042
1998,"North Dakota",.2375679,.5670627,.7968137,.6122572,.3829025,.1281818
1998,"Ohio",.2499827,.537774,.7615277,.6805881,.3940021,.1456234
1998,"Oklahoma",.2528169,.5678268,.7985675,.6915862,.4030645,.14723
1998,"Oregon",.2553565,.5660559,.798199,.7012435,.4064388,.1476818
1998,"Pennsylvania",.2777369,.5715925,.810957,.7909939,.4199545,.1618446
1998,"Rhode Island",.2663887,.557968,.7957194,.7506744,.4082792,.1540485
1998,"South Carolina",.2549682,.5594006,.796107,.6986749,.4069769,.1482268
1998,"South Dakota",.2678853,.5871555,.8187805,.7746268,.4138936,.1664264
1998,"Tennessee",.2699794,.5687227,.8075175,.7791279,.4230216,.1662611
1998,"Texas",.3028898,.6077483,.8686844,.9349887,.4566121,.1897174
1998,"Utah",.2645597,.5623255,.7964119,.7303042,.4030827,.1514829
1998,"Vermont",.2543312,.5612931,.7937129,.6762426,.4017384,.1423349
1998,"Virginia",.2678364,.5647949,.8037034,.7478764,.41227,.1477869
1998,"Washington",.2949796,.587202,.8222672,.9512291,.4372453,.1971064
1998,"West Virginia",.226154,.5301929,.7591812,.5426334,.3635719,.1132227
1998,"Wisconsin",.2567582,.5479935,.7748415,.7172644,.3927299,.1513484
1998,"Wyoming",.3340887,.6275304,.8776495,1.196594,.4706526,.2463149
1999,"United States",.3010352,.6015643,.8522372,.9252437,.4502282,.1864131
1999,"Alabama",.2604686,.5635498,.8070364,.718834,.4122846,.151943
1999,"Alaska",.276009,.5819832,.8403682,.6320583,.3849264,.1146914
1999,"Arizona",.2703614,.574446,.8134719,.7963019,.4264473,.1651109
1999,"Arkansas",.2491581,.5617921,.7911006,.6872751,.4042066,.1468359
1999,"California",.3328087,.6386565,.90905,1.108578,.4932688,.2265566
1999,"Colorado",.2982929,.5964131,.8453166,.9095253,.4486068,.180538
1999,"Connecticut",.363876,.6438115,.9198648,1.226221,.5129132,.2555638
1999,"Delaware",.2683854,.5616578,.7999837,.7572012,.4103757,.1537244
1999,"District of Columbia",.2683854,.5616578,.7999837,.7572012,.4103757,.1537244
1999,"Florida",.3209718,.6239401,.8869289,1.055964,.4854754,.2154557
1999,"Georgia",.2842584,.5874256,.8362862,.8157713,.4363528,.1638235
1999,"Hawaii",.243699,.5605417,.7927037,.6292825,.3879275,.1295148
1999,"Idaho",.2571771,.5861194,.815121,.7228721,.413314,.1569298
1999,"Illinois",.3076726,.6015806,.8537007,.9366602,.4547601,.188659
1999,"Indiana",.2556825,.5514586,.7829902,.6885334,.3915476,.1438009
1999,"Iowa",.2408627,.5413477,.7650241,.633397,.3820502,.1347049
1999,"Kansas",.263952,.5660893,.8001253,.7309895,.4062413,.1504801
1999,"Kentucky",.251924,.5589129,.7932857,.669741,.400518,.1424071
1999,"Louisiana",.264572,.5743932,.8220999,.7055528,.4172209,.1482387
1999,"Maine",.2511304,.5486636,.7766388,.6906426,.3982435,.1467201
1999,"Maryland",.2740987,.5705576,.8116555,.7790622,.4193092,.1529924
1999,"Massachusetts",.3255514,.6145671,.8715662,1.051566,.4778542,.2173838
1999,"Michigan",.2700547,.566103,.8048939,.7371425,.4040332,.1468924
1999,"Minnesota",.2732075,.5636148,.7956951,.7789038,.4138785,.1576858
1999,"Mississippi",.2496322,.5535777,.7928451,.6776826,.4018208,.1450344
1999,"Missouri",.2683295,.5662158,.8059464,.762607,.4142864,.1583007
1999,"Montana",.252517,.5982498,.8368762,.6477734,.4059659,.1397246
1999,"Nebraska",.2693531,.5740244,.8094093,.783354,.4143504,.1643391
1999,"Nevada",.313285,.6100554,.8538541,1.111171,.4741501,.2374692
1999,"New Hampshire",.2868135,.5737032,.8133983,.8563058,.4288437,.1704561
1999,"New Jersey",.3191792,.6104065,.8726373,.9657516,.4640106,.197138
1999,"New Mexico",.2567859,.5765559,.8171186,.6755167,.4102211,.1379077
1999,"New York",.353954,.6445298,.9204088,1.209718,.5088481,.2510082
1999,"North Carolina",.2586296,.5555925,.795819,.7063994,.4116226,.1467646
1999,"North Dakota",.2316523,.5540606,.7805777,.5634603,.3773915,.119585
1999,"Ohio",.2484385,.5411012,.7656546,.6617786,.3943764,.140676
1999,"Oklahoma",.2529974,.5719622,.8044089,.6856704,.4060871,.1459959
1999,"Oregon",.2610371,.5668675,.8001891,.7280887,.4107453,.1503273
1999,"Pennsylvania",.2814296,.5796439,.8191457,.8034979,.4242694,.1624765
1999,"Rhode Island",.2682378,.5725581,.8100725,.7473292,.4116658,.1526113
1999,"South Carolina",.2558125,.5544975,.7955101,.6956371,.4079094,.1466604
1999,"South Dakota",.2826102,.5985504,.8335679,.8696174,.4311393,.1840277
1999,"Tennessee",.2718211,.5725817,.81315,.7868704,.4264374,.1661622
1999,"Texas",.3063563,.6118458,.873299,.9428678,.4602289,.1891007
1999,"Utah",.2700224,.5693045,.8040527,.7706634,.4109117,.1590136
1999,"Vermont",.256018,.5670359,.8013169,.6767428,.4056222,.1404002
1999,"Virginia",.2789604,.5728031,.8186471,.8074516,.4255409,.1569849
1999,"Washington",.3272012,.6102606,.8573765,1.147301,.47294,.2336303
1999,"West Virginia",.2270728,.527704,.754958,.5484625,.3659688,.1137367
1999,"Wisconsin",.2554585,.5456589,.771727,.6977063,.3903604,.1461246
1999,"Wyoming",.3369917,.6310841,.8801566,1.207473,.4759879,.2487205
2000,"United States",.3096674,.6076191,.8643858,.9756062,.4616358,.1944734
2000,"Alabama",.2577859,.5627316,.8068492,.7026632,.4096721,.1476999
2000,"Alaska",.2752548,.5747799,.8289556,.6595811,.3893521,.1202058
2000,"Arizona",.2708655,.5762785,.8163151,.7980543,.4282964,.1638469
2000,"Arkansas",.2519643,.5579227,.7902997,.7066181,.4059321,.1486943
2000,"California",.3587535,.6546616,.9359344,1.261997,.518568,.2620001
2000,"Colorado",.312048,.6054759,.8578926,.9832555,.462932,.1994163
2000,"Connecticut",.3799156,.6556929,.9391623,1.325815,.5269567,.2752443
2000,"Delaware",.2744801,.5624134,.8028753,.8035514,.4174899,.1604706
2000,"District of Columbia",.3589725,.6446941,.9397432,1.254997,.534939,.2622869
2000,"Florida",.325165,.6279332,.8953249,1.077724,.48816,.2203718
2000,"Georgia",.2879584,.5879771,.8403578,.8374467,.4422604,.1665277
2000,"Hawaii",.248619,.5636073,.7966178,.6580473,.3919222,.1341018
2000,"Idaho",.2704067,.588901,.8234076,.7989742,.4253172,.169661
2000,"Illinois",.3117253,.6045232,.8578659,.9594834,.4604761,.196563
2000,"Indiana",.2514239,.5501009,.779631,.6622543,.3864553,.1377599
2000,"Iowa",.2337853,.5336357,.7565173,.5921972,.3737514,.1254116
2000,"Kansas",.2632416,.5659569,.7987527,.7181526,.4043349,.1466575
2000,"Kentucky",.250989,.5561103,.7922127,.6625275,.3988135,.1391451
2000,"Louisiana",.2665502,.5762814,.8271253,.7183905,.4197367,.1501294
2000,"Maine",.2593298,.5525848,.7833963,.7407666,.4067894,.1549684
2000,"Maryland",.2834933,.5755596,.8170203,.8335797,.4281011,.1646356
2000,"Massachusetts",.3609623,.6372675,.9129053,1.263037,.5108196,.262198
2000,"Michigan",.2667749,.5622663,.8024347,.7172736,.4024157,.140622
2000,"Minnesota",.2794056,.568556,.8040261,.8108483,.4226907,.1622338
2000,"Mississippi",.2487403,.5570506,.7948102,.6715131,.403255,.1432178
2000,"Missouri",.2716338,.5705976,.8099374,.7792313,.4165596,.1603729
2000,"Montana",.2591551,.5869253,.8245871,.6871862,.4104817,.1453999
2000,"Nebraska",.2742948,.5825273,.8174077,.8200283,.4197702,.1702902
2000,"Nevada",.3267965,.6208869,.8707801,1.201362,.4857654,.2526311
2000,"New Hampshire",.3065028,.5917694,.8352702,.9654937,.4517867,.1954751
2000,"New Jersey",.3330896,.6223503,.8913321,1.048403,.4767004,.2154513
2000,"New Mexico",.2321637,.5529207,.7899709,.5552514,.3823241,.1079065
2000,"New York",.3561408,.6432851,.9190326,1.220934,.5110189,.2535217
